bit_length,total_bits,random_multiplier,rhs_projection_ell
115,250,21198310007042839301865916116401272,86355324741231306301183235592124338433217123770372610087259104199364009139490
114,249,11841336332658240146496415914000302,25765175015003545015640076933737436533392165342675334711022909265832213730059
115,250,20880968034056188508106799074678105,72635990829960427898548895937555590551881822004739741778655727561857909165596
114,249,15779913858005254972816355400026175,114405790996047067821900849805163570309803299093019325839308221711576376185068
115,250,31486880214821057942647546320002094,47679628447492045094518355319709869740904198770266615308993465454816448391712
114,249,18771040052573977128561899207322102,87765813157946321268339378155064466188850179922220977306608239994333435612212
115,250,25397229999186205767338253475320575,13679781679650731300148983581145630847436808274467441352556617021104472254082
114,249,11176321157046070363744690568863163,65080598742737893447465667299556524878031378173362368143369975848188015718035
115,250,24720812982126396082773228823562409,15721186946508083978676033337345310321609033937636829855466674629628328490350
114,249,19297556150831315623319332785358926,66381789597867248510004387578427195086421458217070189892643287712434642911265
115,250,30350895812338961483252983514930045,38530340002864136366701980683128136262081548833770814944527519467662233873195
114,249,13264910059484509717204972315176400,24197974627877144586988129075521548283985965782882309590295816210757367447581
115,250,22307691654552543515129689508002572,45113392123475075749725974491985676672548480389125082072028584121924507877552
114,249,16904311043124163738518408275107130,77994105394857514050413522556806870422597890121896116256586965027472314956928
115,250,34786243318849562440579382219728659,93424145946279633785920113871201570054654183974684668570617094463131385249114
114,249,12826880303669111057976413916044545,60512179155904759652763112921774621583546379406442782791151655171444088496531
115,250,23890201034556193177614876339459258,101175907433799054466845093372638571471665977019300312048023755815584766324268
114,249,13581592933255608582166708503195813,6743946874341979063905170945108285671208616121395511794660509382537333020592
115,250,34442037779699448716321435806477046,17714320741527030391469004983327827629448226129440056199337929896731866824919
114,249,20265593474779180129635108391066248,19596372139811771625363424964755202235709813016289426534377114548253206100773
115,250,39804065353401403443460245887717564,42863351619789337400202177550706744176269970811993789170622904449256927644707
114,249,16088540225827423389214085698585267,32823344366081226338953903533958897499229900895607940995019284806126077535647
115,250,28232570428550947795126307575286302,85941914248467504747165762796549317472731455666627668444445865410126712603786
114,249,13716285703809405327356940569970389,42390580045787435744656611614494175712195758984020649609585685794966567001191
115,250,28433764888756858233952696305024843,26086818240552226942141194080344440346978702583264740317394705574533354666222
114,249,15616860596779603636330144223314530,17812245331004372691878491010472012745742190023895295129569285855378923666178
115,250,31949543767184662725803873559663883,82058076129175214873398341218647804365707456077407748613579161587015261971336
114,249,17296252344659291358774958638523088,11458190010202969679394519577622444907310452478498414703540808086171400541005
115,250,33207965068602971897850739370776498,36479528455412919478627453872774163348674063199034097236581725492171668466118
114,249,19770967864055735615716875790801469,109443619516285337104725930484087117273682065717621270862541818734646217828073
115,250,31564169167882130308260277289736786,94528086163629150722491481032068742966539777704888817847085369061633085426685
114,249,11242957935156141130129346939513453,70051518903588497925394719378240746299706856157339363597527408645538883492290
115,250,21436743209887009246301606738227731,24767917989257674889217469798029088728614441214481133725352554900818343248278
114,249,19151815571902528461030003558124853,72617191500813232640431450583972057320657754298023737876090404044313350215143
115,250,40992525134413787792512151250544211,96614226937729534258590859775658253407029426988751144144796443188307582849738
114,249,18122640224829282990140409343103363,106425142259177833841874266646069119611932695304305169171779148800018152275195
115,250,27773852070162742030632314558052970,59191875500177223319426998527448545594263776009956822352073706519246820464347
114,249,17893740916607792688947870008706152,30341205952292249070918837782717858029057340274882094750809347896403734489453
115,250,37590264894308579617475210843657228,43724896643607752632395515133461365788182292400065705979444939788814233312052
114,249,14197318915221070501079507258444303,107980151875341392526890633299978465326636116793966384464247464433391799484662
115,250,29996173621605458407977760873268799,65664881690815835873298534165982009787745709762664772059098786725579969737006
114,249,19216666951480514921719824264750608,14407062544956549113679030805700271784162813999975868678292665185543300996188
115,250,38864327498773691037731598050754525,98736531189728654419973909537428544080945337229132716251385652722698424764003
114,249,18288316461987066017962342552904172,13387520803429476176744893828581356780995519754198956688379750843478748884231
115,250,21553044874875166139681932803566092,80923877242371888960762152780180852944676804805077822676520489552239273661322
114,249,16649648897133690563338910179329313,42993219254119250736514867798636176115034056369609735939416156191469990304292
115,250,29955328644963449120838237560852439,24694364573965955230978781737134318221883933948755745695811416276750907792606
114,249,20389527912278489095097221983803025,52644646796361070486811214419806724907314896422860516552636862581331567942986
115,250,32564416740241803728649257454232570,52210538390444746235072556412114040386484203198090712937674374172939106812634
114,249,19395431384952194299349878191497050,101124265030187989200078131689866918448740635006430276057098110345230067584082
115,250,33557337918923859967293556861338050,74188758586593539019053878079288229612767404606611261546849819904464647891306
114,249,18058292038584186832322630683479350,42073469283336326540819073625601378300890515196383937558717158484907839645923
115,250,36576479640013457085851835636123819,78194774590566017152809286370254531980385717085238137818958467563199777926590
114,249,16467349903488536449582998517909812,17237559620807952062735251445957623203973394910611508363925084539481902516480
115,250,41450746141164626807571147552730916,58390398772865461967864745740224777656137866161740006702869754266547746329109
114,249,16568542225237740134281649839758899,86299734878642498134999409182889131241148879854320621102941490567685078997844
115,250,34911599198049993582871011409483194,46597627391666391248723408453634135790027036202647792408329499559655545213899
114,249,11824661059295024021757973462214571,9723941330622963847659540059257920569555224560857071549509869711962889942447
115,250,26261139161459230301977530802392103,82877864372424150598433028044480222018028387797641178775487138513446380007327
114,249,20275810999924384468677702833427977,58058296421978827732460337504677041651850055170443957603717508060649951174141
115,250,27724381325808531095377758756176791,43765789029144536204092740373426978851006685017409692287802415867723608338179
114,249,14380768016939982651833876983994182,58010730064404919939508336675812734304159688077147171052864089127429845594809
115,250,35201583900840078893603717572294457,97054595737199908629581134103533780183567547168138544329559260515009590685554
114,249,20470579493069872433011390533290267,42357097725885730114010173773556743255127464228851720123192236186753695331511
115,250,35459713540809243130268547642003508,67178076610012735215808540688703533331130676801133993192625023721359527127477
114,249,19587569196389728512229823348366580,24688216820136049483648964728643132118509810206557582011778552587820956634042
115,250,40351480496480701049923093567442459,111360783383201371702428650462324431506038630782434181365689283515431514768519
114,249,19055835296609997083901132301633589,2761199133077652275726848854317689223511610646873684077201446774292636954321
115,250,29446460743826370620145107318929795,94956698966203448734938140740644473142240342410892052936327521359995930996240
114,249,20638032846152701780116496710009108,25696998765491029182987885075465255186705257861205664901512007546008072013308
115,250,31743455740337193358845841290846522,84320517361771936853720163544569904843297386038202417516526826454753919992613
114,249,17709273037506795763787184125613582,10532074370953116593183671710407690857847009890952355579758106905553494732144
115,250,29827754100591836040308180924673728,3614382208104932662253061130880606322537819604894615216808816621126308253128
114,249,16722314231144730112295261715640688,18311144242439949115107225522157975427228577728202721693964264628907000010246
115,250,40575728028988684154710566277750291,55952636455551231762642621662741249419378999431710434639290075665689212247730
114,249,20594967220755711279704220891561050,114287749010123969729406357056068493494349794850500319284223514869433184991203
115,250,35256750992690251572946829384862548,25510427899296876378795551964877651410130163988931021821330017679396456756290
114,249,11190315895326706986653518263449847,31538523607098589085974933313313615884608160725021890979958896794564458526346
115,250,32880043356230483308182725813181162,74830284042882371861749942331504979469495704101914226032994244844089918451054
114,249,12282049773504275442274579828655277,107085546492485647506228525408407282711496462555093697052975182279103016684563
115,250,24748558709955225149680719421455590,73087031329265637243359867949043465950036641668642472927632651250236246475301
114,249,10559380712239397612410402440506372,95168826725929869413440528604901853733788540097348505886133907247717509210170
115,250,23627487524844646223830296739819755,40524865625691759969755264692391064256407575630255718680264703903778985602429
114,249,17941477174228725763021873311323825,74666142081800376802623826056834944851091833650502678036162758747773019735660
115,250,25247394037273432898256754316933557,68093957557932147125643815883017644679866359677488752190301884780076185706797
114,249,16765192068361315187756263263700508,110687270834007052131702477866666452509023287542101216293891709556121637157234
115,250,34166947951305288745587598003096279,80455923624686782900869842523018367074777716771111897788891039978522633410828
114,249,19483237030436036217768086505509416,53116172400764175112892764671587867691049702965096476417847753216440485475782
115,250,41319089019667700376281837385850281,36323480786337941035441522799991902980836786681236745777010143429740387566330
114,249,11861609952241092789276830480607958,95942236128557792708554540922744614443466436665997687012367581518857204085316
115,250,27779742288345401509862778294683520,77540436552601615340220731156994199902995068965120835676856431633811371812666
114,249,20344751162225017778091221528381052,66299082010770556907838658397703384140629314595893293393970440172625352400214
115,250,35284179947832099586271925534594335,55117036681273804767263962721874045058557716680134414069075708842921191139790
114,249,15615722203817867222093312189713228,64784507221375592586817010767949948923943275428761821298392235428650673123448
115,250,38251710553157642060218767861594308,62415179402093480885739239163354531561459154098743298245913599803656857480091
114,249,11918589234588176510175926021930722,3374052500677820955942447610050201987614036623184253982300355187834294777188
115,250,23985110758323651233629674572336024,4416971902686448104338682407407879787083791639146881980997202779432945962775
114,249,18032142572461027648886740311750475,44307799886672284851679440272486814926075907892791609222785100314059550265472
115,250,40762116339212468368568844399545506,67775705707153869786471846781187936190403114373895341344008318967967901323079
114,249,19002161044916489250527069566492959,12409841610941210588176502055167058247148758893481667654319191888373231316416
115,250,25800040681092551771869116312647761,13382446448144399573361902135709679420723979867478700980725551969651871748759
114,249,12868528856679576633534013809796044,28850486199891085914783830390195226469983488789376397694120200478302752083369
115,250,37403275781953009644543838827004222,69651790120705373639807065551201881440336794738486640897839849015012697917883
114,249,14112374729346833289677094197361542,71496292902071975451445429659609876303435562127188485500006707594773010922105
115,250,28700397318467470139207802030703751,24398801405961871731165918968180333574438570701312250514285508096309546994341
114,249,19882593719723530624962018929287496,41743188695602799959307681297608624643673505660695390715723822451363339843872
115,250,37090026378516176362708705221384462,263181769759504947412060293520568157165628514630617260386602330269839094717
114,249,15430752788737768336793848328170084,108934349596480423384855259285252068453322603157711151095731012351042692417770
115,250,25787756397111947712460457098830710,90274564484350359363145826111292806650528404748497140293034398368042710450257
114,249,11639847662025006654577481161839307,48656068974416453170330297548164952352340132031426385092751779909943697220902
115,250,22687623269781184562328891580716762,39639799088692932392018586934787680180137387770041505021253436754530902287288
114,249,17670597568744831675710568704988976,96813656750486842111995147752212785278692091086975212260026937143452227080501
115,250,24789724251740711968529677329498280,108147984261052802721702675351196804644929158224355286003838411637892085752511
114,249,12086145562930148348784872395668895,21588151207998501137304915474900404709115499175913773306112044517815455969154
115,250,23311866134254739421984932800202200,103626913357548734060195681818987502570622625535923168210440914167079963173607
114,249,19032302786584004596494750289412356,49987271787369818267655105544144814214051756598166162990734184063183142504095
115,250,38309665342171728962347115079773376,31573971115809381573117809069976137461764537042547968884779205983117405367310
114,249,19494232751440583099976052325374981,59129500070139577495045148953462217076805707979376126193858628884010714153930
115,250,34667198054829159937877918982938252,92798716870910593290858705303565432848975076319861492454177783229320250543382
114,249,10941111870339995467914690894071955,17950792691355589663425370091718183810924412596143851916779544250644385394014
115,250,25048835346814407293455031396671038,97941437860519663033074484339451302157100698424821722236863504622236886102480
114,249,14717218893806085578147900865938913,96414370071050059279409884046741356196490337140382263832840456817116317031520
115,250,22930512511489095773714500492135858,1651273447918675779724227316386404180982862017233469653268730148503224008217
114,249,17061351693947090924370708463269989,64258127255272517111230622360352652942774403869009521068257364908738641032228
115,250,37533862083479050380504694033250715,47503087230586000890101578657043787273160436446064432600944877381929572420909
114,249,12962919296988330466589544960385119,15672494168033348749217126330496559406885629783989918172213494170968703582200
115,250,34329665684758324358536275981191555,44425494751012540751116489034666055070958006697119097686354456249940782651929
114,249,18701842610769773094505458056787836,53957527411396165728345707892708666152620740954561341102966734433587455360541
115,250,38681598552741374760730642605474703,10194075959101324846717224817181169565248173192716137097102954855377143091573
114,249,13811197155917483033301482829234198,63116434317983213327186103679031862267111212611330145711545918948245966969823
115,250,29678091558722660608046410514544019,3451366985520037139358935909224804677600798938267210162197742301087108015213
114,249,17637120047614875730799012111745976,113408715011943814891600046160427170090834411435202385688720418568640995217314
115,250,31869934738337986210365236120728810,72867240739755175791569835046957551570159034739718005162265305635930177196248
114,249,15588842837672382691845750008771466,96570816916399268782351174172273388862325768664956369246003955143125288094926
115,250,32387254920665220068074451836986233,60053181214697838355980187897767426228503328257219352065238499282420753195949
114,249,12873114591429777293974584726847411,75973563425647087472406025793887009953269228284376085656231585855518974789449
115,250,25370320001553767707522063379193832,1616845430095073241090084719128858598811059203701382923705769666119771285337
114,249,12667019919347217248179726357849618,5691202208724701404863203400078723936831086793664938512082424930580787585137
115,250,24247615340828018040933865266766499,44982013955380554360183163774260071547559479352896716527430569708463281089712
114,249,16291924345260115677688894461174207,84903043776670195233136059739379210572558180847784668430956142576800301794879
115,250,40039127843988296090285974916121673,67401584626982714300228617092518017013489454639273856009842489579823951825199
114,249,14302474261652171142091564599795106,13103999672371651829041565867945807541046153017151362632297209703210465769225
115,250,36152811514886780714928841973662876,47425027679531457024483545724348678886774019105017030961622328132914640891575
114,249,12090476364539381265114332191431959,59787425425130334552232614898640112086956079122124244252486968850637878709426
115,250,31269855673952885430017609414375786,7756488045165023915874610420485400058120325453934634048172819318556010539324
114,249,18245316050879201730739574964166588,32713436400927869801233867509548260610198113042082455232791494364326786176963
115,250,25881309045185180494437753419450967,3447681753986124980428685219186793049663611222802313456594822152275950187008
114,249,19005547040921027440242361968336090,15448972937461127906424630731254304491240031389538580644840068634478792274927
115,250,36880048485611935728023368241236724,21496769943303312980345440020333502901386892769137509975190446957453035133334
114,249,14250490475773020805016869397814056,71723560997384237314582753094815637602450349157379345951614179310158942317297
115,250,39643253716866924992186868345963691,42751446416766776445595202751941937550662332428424932915456050163900612367057
114,249,15631837757953015466037601802012589,67574424302517269092554074469435677286952000599066810623054150192658620495220
115,250,32005983492912314798691506033717339,61483027524959529451558957492907036032728381642593380311724298370475842564064
114,249,12906935803948629595182065199322803,10722709255030641834478999230507056469200044717370351412621322218730324087217
115,250,37321253796597481264141648920211650,81494631070964509974951844874393550189563600803953812760258860792709224346550
114,249,18369501146102485666541670232625435,10221673530222583041805030253264473604136125794294490334394783144087263050131
115,250,26977711664644497098988955797848951,112787055074469466349362836557133320420471550615580365770708608795067171842672
114,249,13042737754774325078181554636122075,111638048113199349909145382440955208075450255098949872621763444642949739977254
115,250,26601023800240746961619219003251730,9953786545773605650463077424289690448190893216975730920691746947231873250520
114,249,19873233122727101527714556498846893,90373709428769507887606969734826387158519908346359636441913142094321192596078
115,250,33767656150201515994357263310194736,71496619743540661540872014936359954243723611492964706994919935344445110018709
114,249,10936123093563005419477030881920837,72161564730747922662225115749808450403425948184138067454491510523893920815480
115,250,25690928237829931159678308363768193,18143407905186579184753881850639328813534698280958112134082341542552431221378
114,249,10477924405955194363771177685201166,38325219795922782566926110435134573334980470685906204071413931602573534569590
115,250,38874249010890338432951314167084908,29957065768501738060734092027127638691028685427539276064469301882959336313677
114,249,10859354189910769327951411344033394,68895701204961636776568421745859051532376675360000169400957841317161810170570
115,250,35277466491512848640633650368111127,91226074338126211988402501065922122189010405268184615333594429309286016297250
114,249,11429610474924719414505488400627164,30635936383981338391029717374852012028619198336248811518482620721002671637152
115,250,21975027541464143874776575084775803,39579184719418114374233649806017358674960890688635467484136455257740244901470
114,249,16541352196709288603412885822359786,74526420037916834379158950169061128151718869366696995868313582562216300789317
115,250,21524636538962359857522705217628314,18225288702106636734343808264869495387183439384240894867090769369632366985534
114,249,20275674082652102029293020372392264,52341418127179897286672988634338205572592502734572334551629747953430149769036
115,250,41533766245083331567663399924972311,91164453081145109574982487958972457466371407864721470985037334919123264917662
114,249,16988121736335139258888793460858920,78174366237192015409900581080771879572610444156135576656262667222094996060130
115,250,38954487321242199027358189184407113,100367484562012712591638508004902514295637812468865771564084727355641088247533
114,249,12839979720561566599476863357957406,74669177718578540513185235888010553858533025781943758603739534486852278995497
115,250,40661174952426583267340588775567405,49126740973099588979032372024833186821663303912146943184862933912578874179774
114,249,15202889507771909361451559810570686,113427123869780491440821203536184398558530009982932964845801660502896333499836
115,250,33845958238621954956739439871935060,79862495055031918079861068102452801681050764279896957004766389436872547417491
114,249,10619524546706164848857476077650132,32379137571581446920254655757136501446745776540944580094427393897323441049998
115,250,25418936543787497649571981635963943,95341568528376293800676172686938071404728217291780562740410307332013866423937
114,249,11739428710047379790312475108033373,70207080652045739755514671415150449381440172210099253458280010942852706431292
115,250,34632487225136449657312766884306564,36320560490400145642156029182902379728000710425181893335424847733364891076303
114,249,15172930168704052578688969961057399,57225136402271920370031129716592357422356470826651217044465893449176884163123
115,250,36425118722219951589328217490612902,73654962243015601626653794198426198225484812905595148704321861078465524539708
114,249,19117436160839707771471264524394197,27380352786415882328721486956380751317062692350350218012031277947209090318756
115,250,37525895283967073713843750955801181,16657415297499619570784277113513277792676736053193856030494825176498103991855
114,249,17643616835763032207906583560962100,16774686646789092579974544800405458801109051331113507793010013345440799175613
115,250,39612317402640406497120866882246459,70720862942261454992895963707076202296985756901446088812722910538642588398086
114,249,19872717827873567790710647830378585,96456180632482190855569975962028106037711887340584825986281825102439679487975
115,250,34610529251157448728368209075565675,98767414553597138274710613599520806311678375293663554832219563154636977973760
114,249,11197437878679840435397082090121665,23312766215553759095487366545801528272567966051705179468444350070250400522952
115,250,30339526369057488840531752839331109,110341131311102017145591499120387389871231321656289955978917713008490954727282
114,249,13130976858241357761369000847693326,78209393492046168959273321734301003217123087504010057315203057559575678910651
115,250,27441353681085334398008579667464127,73919044440483271450166239754429154487763621956108621131805562258088070047107
114,249,12993379155450002919668944447630350,30868336263300027331291802309333591814000910334362426006045965130126457087476
115,250,31731971423516358004024958810641373,50289890105999646869860492214560215891847868354840857834922151012871470171488
114,249,19151112569393205862789564191624825,86031380048097923034791654610815175227598717711892925571264613339858634179815
115,250,38122811075916559277933649578745434,38542372501572663188176875270002191264869943479014667939544614781877886575368
114,249,12171268185519356957502176494410692,27377696960769738637100783965751630339954383149255932003416334708297771580981
115,250,31800334381862401308545089000187190,91178549049337811161388874784063556756787412391486824798077688717732523682293
114,249,11086925326333661841061178622106195,30934883028320546224626651105871934979782303236765107160046930687698923695086
115,250,28602060781596519178083166446730997,36912217849614643354494501974287693418069490652766769455637436976530313221872
114,249,14947778270923004018938944824840363,107129962253301370537137658461328188805615850399993129443746462769187528690305
115,250,38061711375581510308913938459700828,52317726255933808676819453566018522808610943335524321421113648251307941281025
114,249,10567829279367686541715338471367423,15718043043259241090933545335853662601943983667608963807684343891853065201627
115,250,33080943963082860297631600316559354,67129484643418432564589223313388164889510401673727966305440310469411585884715
114,249,17881709171118130188899356907664520,105171316353717903129052385370179062916006763612347699133402994720148063099744
115,250,39944194775366734596309620036797190,46386465699347617067100543317292495378374514620339650479905001053897987207861
114,249,19960342138887442698986811708612759,51067333567877563325230744192372647077776408759868605947239603293812216139731
115,250,33025521858892378350474024084351070,100573244127090066967863997532627545659730620816414568409151220716456346128444
114,249,20180939499133366953507506110147692,33756735174311053623677943532934162575329786670913018601868819426305493287050
115,250,35998813850634137180108070092535285,92529457939839969564502457273568553696101187755869546501680877501183918603293
114,249,17627104891713750225545625149098562,112205184725928108368536120032740185118590755951421339985689799515814721470259
115,250,21942878512396478691080527235927021,28128868762602004305289964434407099199082068748339315070936201877939620607360
114,249,18967252525092501518294080733091502,36531914459583069406301241304562224530160550823419585799296547532260261711420
115,250,30405186744554796902127864198382792,59524064587964631768950258081723501497801861751371309649539029911770261286145
114,249,19250715857082966332543606518119523,81546056019589068526195455752333536568353689373860209143074099722747341351158
115,250,36526344668515639918110560531444265,72266949014469388672746683864738989208701950671070607542325072797199075736783
114,249,19352201054009516888190357879532866,69476182805863896928990500874834281575990558637864536481633221897247334396063
115,250,39664063863022669502186301087110070,87368827936373033734974926218687613949273911265326446978743300605574241251227
114,249,17568788876260053084246850217211253,42250800223617050249796156871898625484406252678569309242660256526535048221292
115,250,22352295239065760291705824963319524,103290939653150077648295463989389026653945485801188075337883342976548153254244
114,249,19421747644157100737321253765341387,73708407424394503488766790045923642530435692761370323975464887647524261825209
115,250,21237266290162986844140819077294771,113017931325971642393175076460691976017845702125782299410195194501073090408205
114,249,12490446281868538612714068527572517,88559249073568305858982860238319198630984715016319215330535039318243001401056
115,250,35050450499101995230150469666274473,90177509015697129047827680904807310878066491733376977606526571812017845180707
114,249,10675572913138102251496350667980129,54763343226861702679380752961106012153493213730851221366433178348782505903386
115,250,25617723718748173870501812955190065,86980040412185990161098532829135244024867844585785094439058876640664811731750
114,249,13156721476343364031421895192221441,24847641355463625829895297929414690921426126482208585350797196026375444921422
115,250,27671050891441467814092494721660024,27659862011936797249372500099084689027208634578885749448985715685347264135928
114,249,17218339882352747823927508637569531,40777781215660941675817048816514331070995113978312677714333615643432016443622
115,250,22580678406059414007168291803265174,65773399367323391408677627170805307763925798927689450843317299717233976217569
114,249,11909182845841498659970491715000238,98877650499224206381546963806953377647530007194568744644503401338291694572686
115,250,20868008925141944223170346269644376,65907653142807658929340592510675040323526204182075645016971847333769628771030
114,249,13564601366310426818555368428810916,16060456246989739097001637412245325050186148086207765422540010260454521223390
115,250,24951760909611312254372956389475114,112356927040964666337471582425668045309106206062035958649355824735035629576773
114,249,20006253808938944733275845690806227,101285310689549121891204991424843792773832293175418384265037632213048436507817
115,250,30334307467500779596663334177646958,30251204923571238899445183004575067501667539954943663585424220432324346942035
114,249,14289471987691143617083925864254380,66729757111468415948152783550733508623106429221604073037438490988942997764144
115,250,38202655698080577855088653000210826,33537297061317448200793529915280764690236043743175491859328526238184429443819
114,249,18257061728824119674588960503409173,2569390984192050073455824628581172912743554231354448360462976781885093622706
115,250,35813292649009819217922383884430719,113539372422617535012119936042554050430780752289039336284760358262167355892607
114,249,19166322100709245324582974280454648,3902188667677944966985870161388121515597615613658710993632478569106622940464
115,250,40561837254232508569536750784336319,102462094561919935738756815128646371856398607900663372206133004928248934977121
114,249,17027169997998594450181907346973491,28929888595050466301045895764897036775265820448480386618452103850742317289184
115,250,29141126981350789494435197338836147,55771521873245768712497102526240240557580468680900798792909196438755460255531
114,249,17308900392550339143312475817740958,50298000399628000261595934442566037192206965984243017412275176417040844063170
115,250,27236853162541526011932707908518512,92429122219911968884874791103629025034911685477099755444208276850265569740922
114,249,17995804457315843055831752754994221,57409562853423706908434772594255569922925406947357835476027516325567620872366
115,250,40425928401323255480602135860007524,53455768348724799941331743863194042521644644613643496059326894985120869865240
114,249,10677878506845651475862843716575425,91747274849581194017712383166860257005418052929788166014648275791062098146590
115,250,39273766583460212361992059675610714,51113661264398385285598077153656511936590960836954991849296198270510532980953
114,249,17830233102442843543909123668589302,78349855060299528325318862787338820688172088835199533912729162905074854924927
115,250,23165936337038735742699497370537693,82948908976350637983291353782868119311183147770742448319419692497398296275581
114,249,18351053102774819822581471590997203,50338896612289266247913723039697082503717066583477791763991406462988929711709
115,250,41119424301660384219913167610375224,80944653795479042115789626033753361177583832026817232538027909445482108477039
114,249,16217914289507005505674309874645167,99265325556593064083566797072517512377171778930191196589110532851154711813463
115,250,31301055595990520573494878983829958,35640694220377958406667082261924345344924748347773945482696240009728144045495
114,249,15297085912418853737554982733411806,33754193640845988816598703248415923914387161116118196802410563208259258579639
115,250,37959067086049194113673218796315049,38474339584374035480766481715817933631453761145060330739654781998346036389031
114,249,18310114620623031704991352997076731,85005213760847201724712411338577831408874173377912755665329466866748247882340
115,250,41448078197736495908898880347263365,80827019953300722910331903978087988562768647341800906595305363748100613210076
