bit_length,total_bits,random_multiplier,rhs_projection_ell
170,305,1303004055382585550971793623419312347794975638272112,21925230410286227934670416485723960366963326164052230207719547197746027477627
170,305,765935950901005031969338713626764995176401796774689,95580096950729550041358041806893458026991691964880686548198050479599245464329
170,305,1074975346530561814720826920314157105720781515726005,61677595808209284841092425272759124383339814941941404932240878831354138054092
170,305,1158127691467607657126266719027759593715787838155791,85660420238711623564643126207410263858010280869581252142625129010076403556960
170,305,1272813974500505054665188620117136877601035839355483,40434291389673709013341678748667403109674077619509463271025611094581428037547
170,305,1303253691676228659426918906109571233785045439777726,4669758562301476457895141340602322976675194182971173822499006291348794767702
170,305,1458126715070032449889154254868045823503751890853896,37715123018330757334970331039482300570869255830589570673533506625604606760419
170,305,845078569737074438195248464405942298962052796184407,92497806040218359493002160990548490346959147655554412466498750713409924131943
170,305,1038710118621996158868006877099940254085294728306804,20941421390731622234980522600356531450197803701311483286535686821222861614999
170,305,806479902243025090467422827696025438687246692524624,59280664981933966761380431741370567144617857507560500938952679992925293546977
170,305,1434913467487453092151461623112151916158792864454263,49664368479290863708257329205557840945722208708058338978893661096818700469674
170,305,1219595025505553230796796152840603038802358787379342,109195243504525329864944016884522227138301463430979255288306731675497912297558
170,305,812622296092504263498029471469575620915523240473567,23596843742643383967047217471825665173820148499419996311393752461242950263642
170,305,871346976798384543112400668109384646650128749329207,44950283436354840609359484553347965783770899340138151047942420864023190743401
170,305,954560535671196778049996489717340329110428910093540,21843330306080518613562161705454147810308864652193441987032183722387895956652
170,305,991524858465746330043705750628749478519113684678452,24722197227663005315331747014232552342468233986936558359631051188041953043735
170,305,1172248211754041071104055440785469263108283931322695,93468116029711291130856481887698969919266959540381747088010242210644434505331
170,305,1372846883527675677593639950162923568060019558588313,90728311324077332605100433425362432460949963898026839601565743769498898582176
170,305,1256804615865319974789338301364007684044989008416274,16994313725138774926998333743281093779122775319129024372403028799391769434705
170,305,1358798942066641929806809578617580919990850839527430,98645971186750835186779296795283266703996942185078896086858779253779033137923
170,305,1008660915605031807733249420730819101920921177867191,26293949413685692691817045970421331530912599206562161613371692027201803738429
170,305,1170171171943578868078865728406890728029063080408083,44351533432625927030192685968001061044095139534812310325997436393702300217830
170,305,1178430239624763819334139330389706884812447020835367,10213297974086458057044731619375948586480339859581979391648182987616780072337
170,305,768826236471106133419140051889906870134303843206092,24545483009977154827969659565003590438199032474886942042268842918675755595621
170,305,947155897441653761415525272255098901300359702402020,96043050010009000376553615709620910811538792783808411487185559423254737645444
170,305,1303906165798338821338237781755526975660517852042238,56329259019283604311189190119679427900374642331257962905188316138332885634938
170,305,1028365243992337486402625302457532094091228756789344,24901661605571659172324751744137621277664257792654178466894128331603406041745
170,305,1282827444503683516865917581529467789646537643855904,74753441159771505076409587694005856824134498103486711505649552487067567040454
170,305,1179137199270658915552934370916080269687664156351163,103120366776537617936446038032127630738104931700370741805829915261958742148944
170,305,1101896957692623274209162684298697702237281987801746,102778908754845277224900424235837067459106211764541480044451145285456569898718
170,305,1116457051486992730998059436681007429716725771157981,57211125532368481607292077668778179611211190295386747350203836281036079219142
170,305,926099046255562526261581542300684464469232501981237,2290814894121866617063206412390147004969687196447536285653466025923982356425
170,305,1074598869875084806033109927177332773646468624203869,6201570235909986887144772901573514050495461804582592199705449110401242906445
170,305,1461041692412527437460990985351237561391512278753739,6974497794761827514536798009968375317661205444767354377338549573677841078197
170,305,959247910750054021005908080102318932077802299628794,52679558181985059352911669293312513569480979902489409593271800561301878689424
170,305,1341296818829635085148499461775805847808558824621709,19541928224310151472152544265503285053962145818481980904793412841007417455375
170,305,1389432329664211414566519874940054871402909817037303,82120261685091057908551323908429282077910778715044853825103406365971530500520
170,305,1114460861315091871696449197102931485052717700138213,68932148053820899452622527890239538626717124963424968964460216166370818939992
170,305,1358283566413859234616497739003499463601988530545874,61512232585892330868910923959066413076067699575876778409195205398437734288832
170,305,815345273953974511006907707516202474516283686093136,17538691412453588977346913695041043604051647100861536867379512993666294668068
170,305,1139200835284513700346280739206797003880382666666171,12544182891658636784514659031162374673478549109923026338228180510135563815310
170,305,992690580609032023657080387326841605574462270624531,100185808817865166594624279379557072297735428004878089086010832785373862093339
170,305,1265065914520036706381543967218119615653715320574499,73968379434358990901455643351496734605640851561570792797910839836767073574108
170,305,1345198432133481378897731409002659121337632097833157,88366250068062860504108560818929798584812940232090045777713317727785401851785
170,305,1127487310020728754316315676942623512213901534582273,90337265429565190122221303551676660519739964578978241827771917766539932893420
170,305,1284090987773374459333117212217606199500526689760738,78414070064368664836423479666434020167909009306944340504107237801811443564779
170,305,767353893104657444076255583353148708733206995337486,82169139599450214587267969606880862460546042037206947731827194962350488323734
170,305,871579141238083826924085423148826822270589008336917,112129287582378704405213521431331627902305227564584453847323541765969988324659
170,305,834592475262934240464131324385494434229011149794858,91469043499439495482957054692433499651088950270294137890550734992401245198945
170,305,1333845409226981980518329618724112043249460927875435,15646001510671972797298394828787623230050291732820535533872885968341710405140
170,305,1245688356436931512430407694029234717852813817147932,112735063652515481627043056887464643340495938768609849220401156252514930700889
170,305,1378959401209469377723334359633193058445530293628290,92705112580277215928464471699342334779388830140137435548189871117054354237762
170,305,1096958825529791156080701728505275412836655276031850,110679956635974598474518806201595963515202196847003297930057144278938166493670
170,305,872345821636486303219597730043257257472027519325970,84635460410318166065752440497166221794944697867225393409786285615329664197381
170,305,1490186650921315607983731115797175535101062995365654,97639380820970952281897247461442791776724887444909568201254099507907533554557
170,305,972133494372796591159069748803942725045591209853203,70452658834773116745661643452910782655833133727654728463146667001655338991534
170,305,1158820364760609596438934596359366037038474517554575,110959645102555559551975273634520385487321354724258349264308005444998628114079
170,305,1487283134556006389307870066677071497602487035631644,86887538482163357733287044114956294972642558728383343458671824156245761432468
170,305,1250332907316139701409236104326495593587794071327334,57402563140599304255823223724779003147792020356632489144217077226032343731413
170,305,1230787146547898104351924406773596339353013296615370,14203212474949468772258315769198255473865408987393974153690654459476381953891
170,305,1168614878236011205463288086978938442951078528666677,106388252923760021645334964141393533139183475767176177343256663613219261871398
170,305,936411938953888250915198659150864416662430209552409,49038514345162686491702052869634598711566053832753256713869377526671239030897
170,305,852163578114066856464228789338668372294602103722860,7648227373281891679688349680427885330311396638795050941501018294758747734454
170,305,1422867344657796304257399878352256013726405781557003,46238660124116749513441771763601167052055658381919395349138688989004411223606
170,305,1323493727382430276590510417267103684553992107489502,50901130970869587027271156783669744233665460412729377088947060655638641979853
170,305,945604574958687261052419325916538230769094084606250,13464534833172472563226853705844651722535473764940754490536664064301021295701
170,305,875986254249070187296148132289763227164687323334691,107610751220327862445909243473708901837872034205210990114309446252231403366218
170,305,1433616212704763272189616642072213410356278497442477,112301563458943625516369180580975144636934902566191712385455610827954239718301
170,305,1402327106638307823189030159358010173248632701669803,28668061714114340580123832671040042790639293925584526212366010690588481011046
170,305,1271697679644574817812777027225141374020635984937105,84163516751109494201334371912481190222332435400065457506804417515331414291542
170,305,843117281284155617162715894809341872066706530435282,96144029077607582622336430074793208897480904112352803787075142423588197458818
170,305,841015248290358082486400458489558344929698933777304,94463208603809738478358285291485802579844158821889048496125476070211658820024
170,305,1405433163821727245639186427932033227747393050415552,77612623057176035719515728126600979082451927884800665085379473150947858654738
170,305,1205293173078163578756632028468842815944045058442835,75260017852386085060820571467586881810201150477268949272747469705749794147371
170,305,812379723695770228734939600331904181580537490516982,99479905786472687889568643060078850271952512638500982198538181237842881084823
170,305,1280795410809238106770862746496612692604727205827142,49851171252653514403368905299847931173003023568177774884028633426071562090172
170,305,898419313902693031154367141555189226200182488157014,89793076030797825611645943733526242260235659198853075266415744873905601942431
170,305,1277893337328512194409966047122241002970872709102093,80726169720094221497169765760809072763010937538899210124076637320034960754570
170,305,1430536479768271923944745999891586948765823856232832,86192093992409471198611722090943315650015610987808721681680462672380698566247
170,305,833948674265073341474964376875552318358635509639402,60698996727274224795742327707307129784468542803935247547250898585866910313276
170,305,1471657362051389086495962276761598364557447558001996,53482414814545039394505542785148048042822089868875660695814893956813373225250
170,305,1307381201411137810289415669751652073127851992883623,54719459630509839554287195985821781473698826312826389074521630096357988434546
170,305,1298289472708330261625555698078288518685480631173368,15022222471720843954955964682603770435871583380988147372885023311461686143106
170,305,813147574187312698546953701652951266287807118109027,12390259516164304976112005169134238234231038034136317519169085166536069750492
170,305,1267943883009192627974640572606018636004790440202047,95100329463682066808203704061598277422621330590093710492542157503788202716112
170,305,1167690820266243091916228094416338275531365705725864,24337722294653271910895765086610404382134139254880062987749331180723725621219
170,305,1317284153034498129763251250217675529789452410171700,21405971149492444235889169275650601580206249052520564400016088214780740127798
170,305,1208895611287246063373665256135388694214659474581372,98868960135887288702565761200732924899798599020595395486708763644538887788438
170,305,793168965915584210433415979708488786931021495156043,64093649254725841210044889647376002218333049161916476212780259853706963325005
170,305,1039226612200524932848873141792664731859830954227297,29254957979398717419439143594958955784428942392462066716812068919829439009442
170,305,1400852628438083169217648485456236103794927457171475,95732898487408569473771834222562081184415988231099836976186087859804558558888
170,305,1313438050044443454593881236465305561789085165687749,13780899123465996551353744222922252714700813416259012476617706532104730371224
170,305,1031885227531141965890733490185613823553895496340341,46370134727885087030033696462309822628249477340494115332946261364739323721662
170,305,1423963304241712317745171018700782183652013792426838,49926163849948753164114139380270320973226529031288028540108561828091567770855
170,305,1324467305682497651720966521668937538835093461824127,92536297117480907387174156047519115779146292222138320542627816782706675625379
170,305,816582983278779438437187855190799002632065606095316,115249420844896316160295282112417113173744893669481822246302828603396965834086
170,305,1253624147137073835769113375652510499331028451338378,81141766622596275231532623974017575656833608727786817600483555228767419040668
170,305,1212521919684244435388536346703256527565547660468863,107086385642322072829353204395033765981525769604548221344986868106758212052536
170,305,1341077584430660556755304231644596988491614888383284,39722217929238647969374751918859119068321584886362846858873531433330220799744
170,305,1108194930350811439528664052650203824106590499743382,98287739286640220041710502447266423828406983014887814273270612146582229408133
170,305,935546849075055949239117861050224798661858303622255,113288627953338314098326415923024140314286761081372401858119697808971386145281
170,305,1440965410002444847709477061952810412833657823062441,49132657092461920824870396669018133331827414042586045934054175253401609818039
170,305,1170630277883029491975748324571036341336088077254811,28945990987407487156509458124254868820613798427462131579935469453174077543600
170,305,1162965216858865808455084766397945523027045471560601,93833994329117296116940848885417022262096443673341868492406716952090060103677
170,305,1223357016113288828065199312713832376980422190181282,70997040581303444781895640141920284230542296052853091809853789370209120821214
170,305,1265493557746675040108589171829647482384770030138406,36426251005096777727870022967916815532019545419124203466240219096773896959697
170,305,1078598199102994816046445853868709335696000486810058,49499919804023283332008953989020512723551683920318848084834623194550582457542
170,305,937174742454775549473574184871048827749816818665022,15955983459415591025643359175433631931297897856465938156171052324749439465163
170,305,1371514234627714128377650124903741028218622435651167,79163114766512877479852784737857717837465307947200460142081947679694039610145
170,305,1165967114204230193794682443857419959788920205496625,82100194408559526406364520431684774913279041219689759403431100479474186261367
170,305,827783655323910365865509558928941084427645080255615,25625477368531253579305453366694021903551359444111228293983218006594234943162
170,305,961864009399638859545720548362941220550599450095035,3645649970426952683113916178195817048178664667601660361419830733383955631948
170,305,1374846420604251429470412057621671123414756574618372,20624476855921603723370892320954060938823451359741549718860292230411226679554
170,305,1378145618151159842474425624622572332872403105649079,90819854531121884271801801783112649117820158780784783089706971265492917668306
170,305,994609765193075333204609646111369283377677892824828,63645242351168401313378273725307405834266779808128175968836893712137916994867
170,305,1344988268830954362591998866844490539929857289585008,55661036777789950190202167112359185932465015327472093634420095944850740014614
170,305,1422308581239704897165552762357173698160890519641510,68047833024050747731751302250836537124794908020821223097951860147746809975172
170,305,1061053477980785330996975128962977823481876419928197,8679416123322899350755382442919043155320481155039661782149101268448262952730
170,305,1306906065968093101857755397999083769803734506543047,105268646566169051080893808702313597554375571739795040822801327682208775017956
170,305,1007182586235668554315209799410328094732243883195092,21396627365744915911001020997585252551856635237480828516013180325388074759619
170,305,1180961831046769503786186970725743428681899768841795,70640286710237973543595727137753798098526883507046057287463415166198698095676
170,305,1419214265343432339250072391683305212160181879546728,7259207038445144698179532865954362977426420968582138737333596724305533210638
170,305,1107753316248356541834144855988347177326786190930905,39199499831139611726650642353436444376408736147520257335021455157908772341617
170,305,1031067583233399238419512882832338449939163316946532,88521993709349314865828114404235418705259521716884134052447242501433140505884
170,305,1047115349493883040231912359093928530493595350564679,52226574508626465710176463147289960617397313228893866574135009308449480765520
170,305,1037168432731438099010553869326135643904242083223789,25034904765912634845404303038411772527390611766810034517070908984549953138140
170,305,1485547631346096388979875132612887443574349085913799,11338590099424710651838021211526136735274912416397142415943471813648321924906
170,305,1364914549375726149085005137795501354171692376773743,36548475259202992193030919427394044169930537562040270868025418268110171803139
170,305,1270046688190869980689973303983264719457872731409521,33023800283769531032853807257584982183743981782041882776250609742776023188619
170,305,1329171681125402886656665908787338391940367501257811,71741163376314975196115905008925751459505762581835202021340372636315421411934
170,305,1371552315800239824039428996894154604771013631955695,4296367204202730930215372663147526774117390943541537132108402353546516907198
170,305,851525105242707913017681373640369566320175460797550,81999576181214532713718445869406540903040275147416320380802495266951637471203
170,305,944156241870587892554529169208524348103578467920320,24390737096359553066048719547593796870382749410074675536211177808250266806348
170,305,1459716111351871265144901264228757810393372764664244,47173879611977728548747356382030220918480397222995298426692163777624416357039
170,305,793780598161592391328535694183706635814708821182986,57995307861845532500040067018342505856519315017166687513055967391332985698519
170,305,909283293963247487462376731649869742663654271320035,67389336183924164980172674918160671332383966981781299565361823473501345680221
170,305,1019287364130291124561140188517099413020206113076152,91613986722959594695208739166593025390303760463978313012936776986657043439975
170,305,1179926680134341498911931689362418203927462896402023,67425369523833409576819315840114399236763193221230795148349006409014109065704
170,305,1123152094907188395033379707908867094485784435871021,22001625636443449921435916130928201028247430527146662810506623459211207746438
170,305,796944911626141600030512653446113421386112130662640,89867798052921279379142370516580098745131066555285007980969443617251570634144
170,305,963696617807703466384760709772060630182624240950943,35751471015599546378241343164525354094567754447382575741255545379418277554715
170,305,780442478190067962099773598978994220036814744625658,88965860344991794513143957844041888362357741475375002715468411033649091463381
170,305,1249208952209484548575217523413991386168032062392624,64492763896009706831435885982742936966341173198934380971179873413170262929939
170,305,1136823274722907282257135129053363104767495293151852,115273166416006861554409359850284412398103840292539082713444221353963452522819
170,305,1025598595399491535729177334913179103379733378143994,11671658393223219523673650900498143660773886988584666645807540427745757322836
170,305,1404157676047972818135884790534369329848013526873336,56400268381389029598095634664896986841785067933707751604097204603385796507765
170,305,915381034259049824037145664900258530374916294784746,44084625682689002055183473103262299644793430513729181881620339446703371885967
170,305,841800518138803952527189025010986344204271234190860,110404886455011968533886026693355690238527427735160001067890889304032760178368
170,305,1023665281940056289998050144912241118233020696332358,53841031693491918715708042004943807861013222183734011140750416418935213129143
170,305,875236769764693150194426327304468950702100550264955,55145698578005989938090241369624178568577739561664940934329680539976553070403
170,305,1142210839136056626212627949419724240666553482742711,86197205921304520206638962699364164672536086769642759560999095750045688210463
170,305,1001469238133101991007899001359911988590560647493236,63209960447750445635477430096357851322431183028399513509383653737860679267459
170,305,984023789816964759914617402301467890944474633799622,86577800103998332797258215237165004118441185133021661859617502171860117938550
170,305,1081443426305900798174109954337033806084941369987159,91941165117366638026251192652716872855180767119610623457344112684546972721274
170,305,1345807568893945909822265317241566801446459687013602,66006216668693961092207614212862703366812016043765379778633771164831258295212
170,305,1395868132544048848720688508793124361090884125729483,78730157810226648112135611750833077924476468209185947452114462726968797218629
170,305,1085327894899088376624988585713476370291500502899921,71983862065144301678567892850602169919600890218258097490495610394253686861763
170,305,1395528748801379929245216994305898054189088439662341,51452208941240508822965505199911375457617076405050838115528008896060910140929
170,305,1132475372875239697722184371184021484345153450443566,104402297532686158550836724540997196707759611246955973063665413190874460351997
170,305,930204641796097504208813075255690410838559952295393,30396573094716942849272740184755403322592910386174886849063158418700511334901
170,305,1037931364964458965333784833601695846848506798763703,44670264441880428890182277958969359841685567303329288706340122468887404059031
170,305,1080999234697676626658675542424056705417487547667485,41472144740486769965057276942234102557125542631706862423222675477459260658991
170,305,834029520589751863230639433359932687650670232312900,43290913821144917822893482103610781670240234848732970420503093691841122079721
170,305,1347002852696555388855645411113729895879699415657617,77618451359021969614116642978344999785141938606118989091705649636888267465990
170,305,1282303046053788685946940416072603983538587935159502,82418480598634398402421913767636504216160812086536132173411287494404904818194
170,305,833435858570184075410525814405171175940895424211176,21527523084037793763070899273212926072546240708737874996088377179599799568216
170,305,1457975189043610945731485078911373338031629601121420,6993598599179347578516283044709459980593686443651266022536758671370819214030
170,305,1038421446384922277122814176045600408521417416931019,43017910750359088199675863442954273981104571633490172536194850009617170001047
170,305,1416141223161417762462510962933399312036624872417732,22339733733289010017293978201500478643878153175931645245915527634177820694349
170,305,955282535586455028628280919575014680105061301976420,45633009437864917536704768129729355660540916994238619508866799941498952250279
170,305,1249641783553065762904095094447318582646495275628579,9926903124040475780089041614029288105109491038433068193628391959946287589150
170,305,948578509316441302746223563846529271494302516335505,101380539601776125373315897925048602840770123126850468630064855881587962845440
170,305,1343522272266619652962372106156644571770602903791598,31947000341524270980658452377707289800007216585971467103848705080516729816245
170,305,1191128694503731863941368055915491470666163645840937,51711590581804338425475604156363699847115790341187799272146738646674690926471
170,305,804310933400001405788399385238148015547403667589391,110123809088634728599910537262648563652908344425348340960274985654590294028181
170,305,1189127245289221132043510095185993320184134132535064,63065194600400859548729891079532293316124460927518505890128957176764155285775
170,305,1292755216291880602086371276155947755121234568209359,18723483859983877482588989318749859582930718903660167517810493747503596947141
170,305,1018522179690672928879846403511919339714196176112470,103245923281414604054431711147152204735844505518115139132486675368118661659516
170,305,920789361794059461789243919554866046360692313019482,68787715049853076605519875718980267190418732132104562048837949472221132365616
170,305,1340445375469110157464782521089257931171556578845443,57325594072597979651021482321637348358518128300192372323418804249748363865644
170,305,1267285646863861254875860191572473914130114421653608,21735832787347760574697787758620339367141961351487817388420538649479540137485
170,305,1269429247871177992803082094409248218525260187994632,26577866168994276600638955397328052629385424092648084392230696042527565271607
170,305,1233990285348072631726430546482739118410611044892192,52921370707296324047214124394402318041105703175157796008194894418836343888652
170,305,1244328467271940061402056301617271406993479193175199,74887499302355564083628476131440025095259634272365310612901650431015719731342
170,305,1441742338982934589218174761477179188679482329406188,77958381823791157924084708317544992037642669463641139306890253375065482112808
170,305,1144357429760390992925557323427819045040112229308725,15820750074100594427375666829075978161354976193362611762945677908481102000700
170,305,812423916373823075296820347089451992919306852799988,39373070452583742436133899625161441290473941834474792663892936803919707528314
170,305,1228020149329792909304896910265059978614729541434447,70850604840293840854535853781948143793864915349114321630315744162390087308938
170,305,994417794334966430318346604758958233841954314456441,5689820433258010597747336934198194316374959535883696291118680935609921016984
170,305,1109519323162778933778957844089030115149437549097563,85375873261957268633004661166489474610675595107169951746799366382079555582556
170,305,1298531851407333895820458429918330303749614036678020,27512942870406791578999706229320464547704072565440058717661443216082745662241
170,305,1065828505893207927582611952543566041451016968041743,59795046868672265250987659241360492819967108246688398113012716115224299479052
170,305,935817072689027692011114359933570011882484598875627,55488275106810750383404567223941395324572379291399931488713621090839425469704
170,305,1369587304329074125215116214068376352368847864688731,63223701354187154291625132290482401070736123319139821185848198906602380078087
170,305,1036376422634886017556722489926586890109405285779085,14848650436391666573860546590669889730360185765547382076818639531218627152877
170,305,1013357746154647392647774109711506579187996818263434,77484174223064265723995422586346478768825739064585371324520714590040963454693
170,305,1357100555758493975696557480660118053899334006227263,36809551644901019791609433531457228120228533592576567757928881011041549477477
170,305,1399819909568443930495342269766192801346495168367920,69746296679232367917728867196415909964953188998367459539977874896060673714401
170,305,1185644823452114164140024059849308740642665225907127,28674049147938438024649763986109062881557779866781134978121605697628715329152
170,305,1115283676486042390748055610507928998980453998645245,31101624989271887884702222768150597176073510419052992507542366814357528417502
170,305,984517716757333152889616840909722046748740123597874,57990031860512238641407123710217711673818740132861253477555844225103140982798
170,305,1116149411853522622058226215229983954510003867911886,60702902817109739431443136579540523753777845601689940862148719274640574436394
170,305,784951858213062643466029104548742749557628811024225,93566220081131465377614475560949243574419510758140843364818361508365668241583
170,305,1416959202790754133259247010928676775030369617877517,105828260444266680618569391601461528394736480857400795419003002358643328108471
170,305,1310832808569983916846956247944053187728517764333210,113299305950626176660689173018312266104232750759369149367188384044094848412099
170,305,1072580715065268685784149907043554579476403370966852,107404343866424185141043770525565117758724225886676547161637752340105993408509
170,305,1064456691890052113158797188487015041427068714217500,88361595921959231330972400665480933358833679055926409722458673790049780469244
170,305,802726204183094712976847429228795627925836655451179,100294451184837255523749786135557851209122515176952566019162202429080783972894
170,305,1060395628466903124060503696758886097821588946570693,104735529738128369972216455963307252271471801161010106280564750290867968620082
170,305,1201621467168363436922319492985482690952134716938079,45353629837594662925216169723681140695626565717662137414591674836385739474813
170,305,878847278186489217428182070447577533206014453455170,60531183802351916391859881277111893952485518673168368707038366164341265886987
170,305,1214853875576407392120827439380341076476232924603729,115131114486827908874149706694053645772942381856644504478723773057296414592065
170,305,1250708301157780339046585342057594731941492646885292,63445080686421653664421638527598861475345018326678790503283740351665302699814
170,305,889314655091057369044251864917903885056473069255604,37498083961421775623187111810287293350835825844312393459479647794688343808545
170,305,1172725135754830879566097804607648465887376454171929,85814616425713948285468170302601002208509457621757935639807059593119941536972
